level_0	hhid07	pid07	panel	tk01	tk02	tk03	tk04	tk01a	tk01b	tk01c	tk01d	tk25a9x	age	marstat	sex	link	hhsize	nonfood	food	total	kabid	nmkab2014	pce	sc05	sc21x	ar02b_07	hhid00	pid00	dl06	dl05a	dl07a	dl30	dl42	index	dl2type	dl16j	dl10	dl16c2	dl16e	dl11d	dl11e	dl11f	sw01	sw03b	kk01	kk02a	kk02c	nonfood00	food00	total00	pce00	change
1450	0432000	18	3	4	3	3	3	3	3	1	3		22	2	3	043200018	22	246987.61	343144.05	590131.67	1602	OGAN KOMERING ILIR	557146.65	2	96	3	0432000	18	5	7	3	3		3174	3	70	5	10	60.27			2004	3	2	2	0	3	161549.71	149455.06	311004.76	311004.78	279126.9
1452	0432000	25	3	3	3	3	3	3	1	3	3		16	1	3	043203109	22	246987.61	343144.05	590131.67	1602	OGAN KOMERING ILIR	557146.65	2	96	3	0432031	9	5	6	1	1	3	3183	3	30	5			6			3	2	1	0	1	740629.98	294773.87	1035403.9	1019293.8	-445272.21
1454	0432000	30	3										23	2	1		22	246987.61	343144.05	590131.67	1602	OGAN KOMERING ILIR	557146.65	2	96	5	0432000																					161549.71	149455.06	311004.76	311004.78	279126.9
1456	0432000	31	3	4	3	3	3	3	3	1	3		17	2	3	043200031	22	246987.61	343144.05	590131.67	1602	OGAN KOMERING ILIR	557146.65	2	96	9	0432000		3	9	3	3		3180	2	30	3			3	C	2006	6	3	1	0	1	161549.71	149455.06	311004.76	311004.78	279126.9
1459	0432600	6	3	4	3	3	3	3	3	1	3		20	2	3	043260006	7	89564.26	150668.51	240232.77	1602	OGAN KOMERING ILIR	232360.86	2	96	3	0432600	6	6	6	3	3		3195	3	60	6	7				2005	2	2	2	0	2	84241.536	75677.831	159919.36	159919.36	80313.406
1461	0432600	13	3	1				1	3	3	3		23	2	1	043260013	7	89564.26	150668.51	240232.77	1602	OGAN KOMERING ILIR	232360.86	2	96	5	0432600		2	7	3	3		3197	1	30	2			3	K	1999	3	1	2	0	3	84241.536	75677.831	159919.36	159919.36	80313.406
1463	0432641	3	3	95	3	3	3	3	3	3	3		15	1	1	043260008	6	488703.8	1204423.1	1693126.9	1602	OGAN KOMERING ILIR	1074131.7	2	96	3	0432600	8	2	6	3	3		3198	1	15	2			3	K	2002	2	2	2	0	3	84241.536	75677.831	159919.36	159919.36	1533207.6
1465	0432700	7	3	95	3	3	3	3	3	3	3		18	1	1	043270007	7	423100.46	295295.32	718395.78	1602	OGAN KOMERING ILIR	699472.91	2	96	3	0432700	7	61	6	3	1	3	3203	4	40	61			3	K	2007	4	2	2	0	2	105442.82	167853	273295.83	269505.48	445099.95
1467	0432700	9	3										23	1	1		7	423100.46	295295.32	718395.78	1602	OGAN KOMERING ILIR	699472.91	2	96	13	0432700	9																				105442.82	167853	273295.83	269505.48	445099.95
1470	0432741	5	3	1				1	3	1	3		17	2	3	043270010	5	1814979.6	334477.79	2149457.4	1602	OGAN KOMERING ILIR	1742539.7	2	96	5	0432700	10	73	7	3	3		3205	2	30	73	3	23.45			2006	2	2	3	3	2	105442.82	167853	273295.83	269505.48	1876161.6
1473	0580441	7	3	1				1	3	3	3		24	2	1	058040003	7	360533.84	357385.07	717918.91	1602	OGAN KOMERING ILIR	604381.64	2	12	5	0580400	3	3	5	3	3		4366	2	15	3	6				1999	2	2	2	0	3	134432.04	169785.58	304217.63	286363.64	413701.28
1475	0581731	3	1	95	3	1		3	3	1	3		23	1	1	058173103	4	219248.05	270695.58	489943.63	1602	OGAN KOMERING ILIR	432191	2	11	4	0581731	3	2	9	3	3		4402	1	60	2	7	38.04			2000	1	2	2	0	3	114817.77	114802.99	229620.76	228882.39	260322.87
1478	0631542	6	3	4	3	3	3	3	3	1	3		16	2	3	063150005	6	768728.1	479813.08	1248541.2	1602	OGAN KOMERING ILIR	1220459.7	2	14	9	0631500	5	2	7	3	3		4835	1	15	2			3	C	2005	4	1	3	1	2	119477.5	180786.71	300264.19	300264.21	948276.98
1481	0432041	3	3	1				1	3	3	3		18	1	1	043200011	4	314855.14	280338.67	595193.81	1671	PALEMBANG	497173.27	1	13	3	0432000	11	2	5	3	3		3184	1	30	2	5	31.998			2001	3	2	2	0	3	161549.71	149455.06	311004.76	311004.78	284189.05
1484	0432042	7	3	4	1			1	3	1	3		16	2	3	043200012	8	481270.15	216212.06	697482.21	1671	PALEMBANG	598137.08	1	13	5	0432000	12	2	7	3	3		3185	1	3	2			3	C	2002	3	2	3	2	3	161549.71	149455.06	311004.76	311004.78	386477.44
1486	0440300	7	3	2	3	3	3	3	3	3	1		24	2	1	044030007	6	89189.836	572524.59	661714.42	1671	PALEMBANG		1	11	3	0440300	7	3	7	3	3		3229	2	15	3	6	27.54			1998	2	2	2	0	2	841976.09	447789.28	1289765.4	1267614.1	-628050.99
1487	0440300	10	3	95	3	3	3	3	3	3	3		19	1	1	044030010	6	89189.836	572524.59	661714.42	1671	PALEMBANG		1	11	3	0440300	10	5	6	3	3		3232	3	15	5			3	K	2005	2	2	3	0	4	841976.09	447789.28	1289765.4	1267614.1	-628050.99
1488	0440300	12	3	4	3	3	3	3	3	1	3		21	2	3	044030012	6	89189.836	572524.59	661714.42	1671	PALEMBANG		1	11	5	0440300		6	7	3	3		3235	3	2	6	4	30.34			2005	2	2	2	0	3	841976.09	447789.28	1289765.4	1267614.1	-628050.99
1489	0441241	3	3	3	1			1	1	3	3		19	1	3	044120004	4	848804.68	250031.79	1098836.5	1671	PALEMBANG	1098836.5	1	13	13	0441211	2	61	6	1	1	3	3279	4	45	61			6			3	2	3	0	3	167079.21	141639.17	308718.39	308718.39	790118.09
1490	0481241	2	1	1				1	3	3	3		24	1	3	048120006	2	336109.7	575830.79	911940.5	1671	PALEMBANG	848359.61	1	13	8	0481200	6	5	7	3	3		3647	3	30	5	10	70.28			2004	3	2	2	0	3	107561.64	168280.86	275842.5	260846.23	636097.99
1493	0481641	5	3	1				1	3	1	3		18	1	3	048160006	6	578912.7	388662.82	967575.52	1671	PALEMBANG	960157.76	1	13	13	0481611	3	5	6	3	1	3	3655	3	30	5	3	23.2			2007	3	1	2	3	3	210884.78	513100.9	723985.72	709614.32	243589.8
1496	0491021	5	3	4	3	3	3	3	3	1	3		23	1	3	049100007	6	373899.7	318865.15	692764.85	1671	PALEMBANG	622119.47	1	14	8	0491021	3	6	6	3	3		3723	3	30	6	3	20.998			2003	2	2	3	3	4	119355.12	179318.23	298673.36	298673.34	394091.5
1497	0500100	3	3	3	3	3	3	3	1	3	3		16	1	1	050010003	4	1828691.9	589606.64	2418298.5	1671	PALEMBANG	2322927.1	1	11	3	0500100	3	5	5	1	1	3	3766	3	15	5			6			4	3	2	0	3	1765993.3	426076.6	2192069.9	2091059.6	226228.67
1498	0500200	9	3										22	1	3		4	170158.32	234740.59	404898.91	1671	PALEMBANG	404898.91	1	96	3	0500200	9																				177830.94	262530.26	440361.18	435930.94	-35462.269
1499	0500700	3	3	3	3	3	3	3	1	3	3		17	1	3	050070003	5	1404501.5	475652.75	1880154.3	1671	PALEMBANG	1531095.2	1	96	3	0500700	3	60	6	1	1	3	3794	4	60	60			6			3	2	1	0	2	369853.51	689777.92	1059631.4	1012633.6	820522.86
1500	0501000	6	1	95	3	3	3	3	3	1	3		23	1	1	050100006	4	619834.05	504058.59	1123892.6	1671	PALEMBANG	1123892.6	1	13	3	0501000	6	60	6	3	3		3803	4	10	60					2004	3	3	2	0	3	1293105.5	653039.2	1946144.6	1580591.7	-822252
1501	0501000	6	1	95	3	3	3	3	3	1	3		23	1	1	050100006	4	619834.05	504058.59	1123892.6	1671	PALEMBANG	1123892.6	1	13	3	0501000	6	60	6	3	3		3803	4	10	60					2004	3	3	2	0	3	1347758.3	680639.74	2028398	1647395	-904505.32
1502	0501300	6	3	3	3	3	3	3	1	3	3		18	1	3	050130006	8	877304.81	665649.37	1542954.2	1671	PALEMBANG	1501626.6	1	13	3	0501300	6	61	6	1	1	3	3816	4	120	61			6			4	2	3	1	3	439165.15	552359.09	991524.24	981322.77	551429.94
1503	0501300	6	3	3	3	3	3	3	1	3	3		18	1	3	050130006	8	877304.81	665649.37	1542954.2	1671	PALEMBANG	1501626.6	1	13	3	0501300	6	61	6	1	1	3	3816	4	120	61			6			4	2	3	1	3	457726.36	575704.41	1033430.8	1022798.1	509523.41
1504	0501300	11	3	4	3	3	3	3	3	1	3		22	2	3	050130011	8	877304.81	665649.37	1542954.2	1671	PALEMBANG	1501626.6	1	13	5	0501300		5	6	3	3		3819	3	30	5	3				2003	4	2	2	28	4	439165.15	552359.09	991524.24	981322.77	551429.94
1505	0501300	11	3	4	3	3	3	3	3	1	3		22	2	3	050130011	8	877304.81	665649.37	1542954.2	1671	PALEMBANG	1501626.6	1	13	5	0501300		5	6	3	3		3819	3	30	5	3				2003	4	2	2	28	4	457726.36	575704.41	1033430.8	1022798.1	509523.41
1506	0501711	7	3	1				1	3	3	3		16	1	1	050170006	6	709527.25	371948.11	1081475.4	1671	PALEMBANG	1068582.5	1	96	10	0501700	6	6	5	3	3		3844	3	30	6			3	K	2006	1	1	2	4	2	1369395.8	1305298.5	2674694.3	2329133.4	-1593218.9
1507	0520800	3	1	1				1	3	1	3	1	24	1	3	052080003	4	4206563.7	1440265.8	5646829.5	1671	PALEMBANG	4863724.9	1	96	3	0520800	3	61	6	3	3		3933	4	45	61					2006	4	2	2	1	3	1303827.8	707478.24	2011306	1705617.5	3635523.5
1508	0520800	4	3	4	3	3	3	3	3	1	1		22	1	3	052080004	4	4206563.7	1440265.8	5646829.5	1671	PALEMBANG	4863724.9	1	96	3	0520800	4	61	7	3	3		3937	4	60	61					2006	4	3	2	0	4	1303827.8	707478.24	2011306	1705617.5	3635523.5
1509	0521000	10	3	3	3	1		3	1	3	3	1	19	1	3	052100010	14	341838.03	161767.91	503605.95	1671	PALEMBANG	503605.95	1	96	10	0521000	10	60	5	1	1	3	3950	4	20	60			6			3	2	3	2	3	233512.03	305181.46	538693.51	531309.64	-35087.568
1510	0521000	11	3	3	3	3	3	3	1	3	3		15	1	1	052100011	14	341838.03	161767.91	503605.95	1671	PALEMBANG	503605.95	1	96	10	0521000	11	6	6	1	1	3	3953	3	10	6			6			3	3	1	0	2	233512.03	305181.46	538693.51	531309.64	-35087.568
1511	0521000	19	3	2	3	3	3	3	3	3	1		21	1	3	052100019	14	341838.03	161767.91	503605.95	1671	PALEMBANG	503605.95	1	96	10	0521000	19	60	6	3	1	1	3957	4	30	60					2007	4	2	3	3	2	233512.03	305181.46	538693.51	531309.64	-35087.568
1512	0521011	3	3	3	3	3	3	3	1	3	3		16	1	1	052100012	6	267799.11	112502.83	380301.93	1671	PALEMBANG	380301.89	1	11	3	0521011	3	6	6	1	1	3	3961	3	30	6			6			4	2	2	0	2	293516.29	318376.76	611893.03	560856.38	-231591.09
1513	0521011	4	3	3	3	3	3	3	1	3	3		15	1	1	052100013	6	267799.11	112502.83	380301.93	1671	PALEMBANG	380301.89	1	11	3	0521011	4	3	6	1	1	3	3963	2	45	3			6			3	3	1	0	2	293516.29	318376.76	611893.03	560856.38	-231591.09
1514	0530300	4	3	3	3	3	3	3	1	1	1		18	1	1	053030004	3	208739.55	293793.1	502532.65	1671	PALEMBANG	502532.62	1	1	3	0530300	4	61	5	1	3		3985	4	20	61			6			3	1	2	0	2	603520.57	238475.4	841995.95	841995.95	-339463.3
1515	0530500	6	3	2	3	3	3	3	3	3	1		22	1	3	053050006	9	119861.72	170636.94	290498.66	1671	PALEMBANG	272601.83	1	96	3	0530500	6	5	6	3	3		3989	3	30	5	7	49.33			2004	4	2	2	0	2	470146.28	419609.62	889755.95	826466.47	-599257.29
1516	0530500	7	3	2	3	3	3	3	3	3	1		19	1	1	053050007	9	119861.72	170636.94	290498.66	1671	PALEMBANG	272601.83	1	96	3	0530500	7	5	6	3	1	3	3992	3	20	5	10	68.92			2007	4	2	2	0	2	470146.28	419609.62	889755.95	826466.47	-599257.29
1517	0530700	5	3	1				1	3	3	3		23	1	1	053070005	5	2043976.8	189996.61	2233973.4	1671	PALEMBANG	1767713.6	1	96	3	0530700	5	61	6	3	3		3998	4	10	61			3	K	2003	3	2	2	0	3	697213.33	348344.57	1045557.9	997563.38	1188415.5
1518	0531100	3	1	1				1	3	3	3		21	1	1	053110003	3	167288.35	364325.48	531613.83	1671	PALEMBANG	489226.58	1	1	10	0531100	3	5	6	3	3		4004	3	15	5	3	25.998			2004	3	2	2	7	3	86672.144	176916.7	263588.85	238215.5	268024.98
1519	0531141	3	3	4	3	3	3	3	3	1	3		20	1	3	053110004	9	89884.519	119145.85	209030.37	1671	PALEMBANG	209030.37	1	11	3	0531100	4	2	6	3	3		4005	1	5	2			3	V	2004	1	2	3	2	2	86672.144	176916.7	263588.85	238215.5	-54558.48
1520	0531141	5	3	3	3	3	3	3	1	3	3		16	1	1	053110006	9	89884.519	119145.85	209030.37	1671	PALEMBANG	209030.37	1	11	3	0531100	6	3	8	1	1	3	4007	2	10	3			6			4	3	1	0	1	86672.144	176916.7	263588.85	238215.5	-54558.48
1521	0531200	3	3	1				1	1	3	3	1	19	1	3	053120003	7	280845.81	264575.16	545420.96	1671	PALEMBANG	542696.11	1	96	3	0531200	3	61	6	1	3		4011	4	30	61			6			2	2	2	2	3	537507.73	539938.82	1077446.5	1042779.8	-532025.54
1522	0531200	4	3	3	3	3	3	3	1	3	3		17	1	1	053120004	7	280845.81	264575.16	545420.96	1671	PALEMBANG	542696.11	1	96	3	0531200	4	5	6	1	1	3	4014	3	20	5			6			3	3	1	0	2	537507.73	539938.82	1077446.5	1042779.8	-532025.54
1523	0531800	5	1	4	3	3	3	3	3	1	3		24	2	3	053180005	5	1300737.6	291827.74	1592565.3	1671	PALEMBANG	971592.07	1	96	3	0531800	5	60	5	3	3		4023	4	5	60					2003	3	2	2	0	4	806689.76	402232.85	1208922.6	1006769.5	383642.68
1524	0531800	6	3	3	3	3	3	3	1	3	3		19	1	3	053180006	5	1300737.6	291827.74	1592565.3	1671	PALEMBANG	971592.07	1	96	3	0531800	6	61	6	1	1	3	4027	4	120	61			6			4	3	2	0	3	806689.76	402232.85	1208922.6	1006769.5	383642.68
1525	0532000	11	3	4	3	3	3	3	3	1	3		23	2	3	053200011	8	196491.39	97119.787	293611.18	1671	PALEMBANG	293611.18	1	96	5	0532000		5	7	3	3		4043	3	30	5	3	66.91			2003	3	2	2	0	3	130043.12	347096.71	477139.82	474481.66	-183528.64
1528	0432941	3	3	3	1			1	1	3	3		18	1	1	043290003	6	781804.59	169342.93	951147.53	3404	SLEMAN	881933.86	1	14	17	0432900	3	61	6	1	1	3	3216	4	45	61			6			2	2	2	0	2	100992.38	310083.3	411075.68	398227.88	540071.84
1530	2021400	4	3	4	3	3	3	3	3	3	3		21	1	3	202140004	5	263651.07	372646.73	636297.81	3404	SLEMAN		2	13	9	2021400	4	6	6	3	3		12384	3	30	6	4	26.22			2006	3	2	2	28	4	311661.7	294378.2	606039.88	533180.19	30257.924
1531	2041800	3	1	1				1	3	3	3		24	1	1	204180003	4	558554.81	317552.61	876107.41	3404	SLEMAN	700091.6	1	13	3	2041800	3	3	7	3	3		12517	2	10	3	3				2003	3	1	2	0	3	214051.38	194817.03	408868.41	344288.18	467239
1532	2100200	5	3	4	3	3	3	3	1	1	3		21	1	3	210020005	5	917443.99	437430.79	1354874.8	3404	SLEMAN	1354874.8	1	96	13	2100200		61	6	1	1	3	12831	4	30	61			6			4	2	2	0	2	633383.01	979466.83	1612849.9	1612849.9	-257975.13
1533	2100800	3	3										19	1	3	210080003	3	2033676.9	731819.87	2765496.8	3404	SLEMAN	2656529.5	1	96	15	2100800		3	7	3	3		12834	2	15	3	3				2004	4	3	2	0	2	2218289.4	700695.48	2918984.7	2769953.4	-153487.95
1534	2101700	4	3	2	3	3	3	1	3	3	3		21	2	1	210170004	3	469890.24	241417.5	711307.74	3404	SLEMAN	692992.67	1	96	3	2101700	4	6	7	3	3		12838	3	20	6	4	26.13			2004	3	1	2	0	2	553957.6	258320.95	812278.55	803833.36	-100970.81
1535	2101700	10	3	1				1	3	1	3		23	2	3	210170010	3	469890.24	241417.5	711307.74	3404	SLEMAN	692992.67	1	96	5	2101700		5	6	3	3		12841	3	15	5	3	15.998			2002	3	2	2	0	3	553957.6	258320.95	812278.55	803833.36	-100970.81
1536	2110811	3	3	3	3	3	3	3	1	3	3		15	1	1	211080005	5	431012.01	237652.27	668664.28	3404	SLEMAN	666108.68	1	96	3	2110811	3	3	7	1	1	3	12865	2	30	3			6			4	2	2	3	3	152550.1	347522.35	500072.46	488274.15	168591.82
1537	2120500	3	3	3	3	3	3	3	1	3	3		19	1	1	212050003	3	1756112.1	534053.14	2290165.2	3404	SLEMAN	1870268.5	1	96	3	2120500	3	61	7	1	1	3	12922	4	30	61			6			3	2	2	0	3	406063.71	595214.43	1001278.1	853488.73	1288887.1
1538	2121400	3	3	3	1			1	1	3	3	2	20	1	1	212140003	4	1265945.8	366140.64	1632086.4	3404	SLEMAN	1328025.2	1	96	3	2121400	3	61	6	1	1	3	12953	4	40	61			6			3	2	2	0	2	256168.23	362052.91	618221.13	616358.28	1013865.3
1539	2131031	3	3	3	3	3	3	3	1	1	3		17	1	3	213100006	5	1866300.4	1990586.9	3856887.3	3404	SLEMAN	3099582.8	1	13	3	2131031	3	5	6	1	1	3	12975	3	10	5			6			4	2	2	0	3	2429168.7	764091.69	3193260.4	3193260.4	663626.96
1540	2151100	4	3										22	1	1		9	1034786.7	268549.28	1303336	3404	SLEMAN	1267841.6	1	96	3	2151100	4																				605067.06	691223.76	1296290.8	1276420	7045.1543
1541	2151100	5	3										16	1	1		9	1034786.7	268549.28	1303336	3404	SLEMAN	1267841.6	1	96	3	2151100	5																				605067.06	691223.76	1296290.8	1276420	7045.1543
1542	2151100	10	3	1				1	3	3	3		19	1	3	215110010	9	1034786.7	268549.28	1303336	3404	SLEMAN	1267841.6	1	96	15	2151100		3	6	3	3		13035	2	15	3	3				2004	4	2	2	2	2	605067.06	691223.76	1296290.8	1276420	7045.1543
1543	2170431	3	3	3	3	3	3	3	1	1	3		18	1	3	217040003	5	1048343.1	135658.92	1184002	3404	SLEMAN	1025555.8	1	96	3	2170431	3	5	6	1	1	3	13085	3	45	5			6			4	2	2	0	3	523000.5	150256.67	673257.19	665805.55	510744.85
1544	2170431	4	3	3	3	3	3	3	1	1	3		18	1	3	217040004	5	1048343.1	135658.92	1184002	3404	SLEMAN	1025555.8	1	96	3	2170431	4	5	6	1	1	3	13088	3	30	5			6			3	2	2	1	2	523000.5	150256.67	673257.19	665805.55	510744.85
1545	2170431	5	3	3	3	3	3	3	1	1	3		16	1	3	217040005	5	1048343.1	135658.92	1184002	3404	SLEMAN	1025555.8	1	96	3	2170431	5	5	7	1	1	3	13091	3	30	5			6			4	2	2	0	2	523000.5	150256.67	673257.19	665805.55	510744.85
1546	0440200	3	3	1				1	3	1	3		20	1	1	044020003	6	1630761.1	2482638.9	4113400	1603	MUARA ENIM	3393700.1	1	11	3	0440200	3	61	6	3	3		3224	4	30	61			3	B	2006	3	3	2	0	2	268954.18	420048.43	689002.61	676634.77	3424397.4
1549	0440200	3	3	1				1	3	1	3		20	1	1	044020003	6	1630761.1	2482638.9	4113400	1603	PENUKAL ABAB LEMATANG ILIR	3393700.1	1	11	3	0440200	3	61	6	3	3		3224	4	30	61			3	B	2006	3	3	2	0	2	268954.18	420048.43	689002.61	676634.77	3424397.4
1552	0440200	4	3	3	3	3	3	3	1	3	3		17	1	3	044020004	6	1630761.1	2482638.9	4113400	1603	MUARA ENIM	3393700.1	1	11	3	0440200	4	5	6	1	1	3	3227	3	20	5			6			4	2	2	1	3	268954.18	420048.43	689002.61	676634.77	3424397.4
1555	0440200	4	3	3	3	3	3	3	1	3	3		17	1	3	044020004	6	1630761.1	2482638.9	4113400	1603	PENUKAL ABAB LEMATANG ILIR	3393700.1	1	11	3	0440200	4	5	6	1	1	3	3227	3	20	5			6			4	2	2	1	3	268954.18	420048.43	689002.61	676634.77	3424397.4
1558	0440500	7	3	3	3	3	3	3	1	1	3		16	1	3	044050007	6	674151.55	342017.78	1016169.3	1603	MUARA ENIM	846620.36	1	11	4	0440500		5	6	1	1	3	3250	3	10	5			6			3	2	2	0	3	162009.35	248011.92	410021.27	375686.72	606148.06
1561	0440500	7	3	3	3	3	3	3	1	1	3		16	1	3	044050007	6	674151.55	342017.78	1016169.3	1603	PENUKAL ABAB LEMATANG ILIR	846620.36	1	11	4	0440500		5	6	1	1	3	3250	3	10	5			6			3	2	2	0	3	162009.35	248011.92	410021.27	375686.72	606148.06
1564	0440541	2	3										21	1	1		2	322768.31	1060740.9	1383509.2	1603	MUARA ENIM	1383509.3	1	11	3	0440500	4																				162009.35	248011.92	410021.27	375686.72	973487.97
1567	0440541	2	3										21	1	1		2	322768.31	1060740.9	1383509.2	1603	PENUKAL ABAB LEMATANG ILIR	1383509.3	1	11	3	0440500	4																				162009.35	248011.92	410021.27	375686.72	973487.97
1570	0440800	4	3	3	3	3	3	3	1	3	3		16	1	1	044080004	4	1425907.1	84721.515	1510628.6	1603	MUARA ENIM	1288095.5	1	11	3	0440800	4	5	5	1	1	3	3255	3	10	5			6			3	2	2	4	2	143274.85	485225.07	628499.93	615209.12	882128.65
1573	0440800	4	3	3	3	3	3	3	1	3	3		16	1	1	044080004	4	1425907.1	84721.515	1510628.6	1603	PENUKAL ABAB LEMATANG ILIR	1288095.5	1	11	3	0440800	4	5	5	1	1	3	3255	3	10	5			6			3	2	2	4	2	143274.85	485225.07	628499.93	615209.12	882128.65
1576	0440841	4	3	4	3	3	3	3	3	1	3		21	2	3	044080003	5	163741.95	255679.9	419421.84	1603	MUARA ENIM	419421.85	1	11	5	0440800	3	5	6	3	3		3258	3	15	5	3	15.998			2004	2	2	2	0	3	143274.85	485225.07	628499.93	615209.12	-209078.08
1579	0440841	4	3	4	3	3	3	3	3	1	3		21	2	3	044080003	5	163741.95	255679.9	419421.84	1603	PENUKAL ABAB LEMATANG ILIR	419421.85	1	11	5	0440800	3	5	6	3	3		3258	3	15	5	3	15.998			2004	2	2	2	0	3	143274.85	485225.07	628499.93	615209.12	-209078.08
1582	0440900	4	3	3	3	3	3	3	1	3	3		18	1	3	044090004	3	721015.93	152452.81	873468.74	1603	MUARA ENIM	529072.36	1	11	3	0440900	4	5	6	1	1	3	3261	3	30	5			6			3	3	2	3	2	244798.85	257212.48	502011.31	502011.31	371457.43
1585	0440900	4	3	3	3	3	3	3	1	3	3		18	1	3	044090004	3	721015.93	152452.81	873468.74	1603	PENUKAL ABAB LEMATANG ILIR	529072.36	1	11	3	0440900	4	5	6	1	1	3	3261	3	30	5			6			3	3	2	3	2	244798.85	257212.48	502011.31	502011.31	371457.43
1588	0440900	5	3	3	3	3	3	3	1	3	3		16	1	1	044090005	3	721015.93	152452.81	873468.74	1603	MUARA ENIM	529072.36	1	11	3	0440900	5	3	6	1	1	3	3263	2	15	3			6			3	2	1	0	3	244798.85	257212.48	502011.31	502011.31	371457.43
1591	0440900	5	3	3	3	3	3	3	1	3	3		16	1	1	044090005	3	721015.93	152452.81	873468.74	1603	PENUKAL ABAB LEMATANG ILIR	529072.36	1	11	3	0440900	5	3	6	1	1	3	3263	2	15	3			6			3	2	1	0	3	244798.85	257212.48	502011.31	502011.31	371457.43
1594	0441000	6	3	3	3	3	3	3	1	3	3		15	1	3	044100006	5	501165.64	198923.36	700089.01	1603	MUARA ENIM	457294.87	1	11	3	0441000	6	3	99	1	1	3	3270	2	30	3			6			2	3	3	0	1	292305.37	237669.06	529974.42	374915.1	170114.59
1597	0441000	6	3	3	3	3	3	3	1	3	3		15	1	3	044100006	5	501165.64	198923.36	700089.01	1603	PENUKAL ABAB LEMATANG ILIR	457294.87	1	11	3	0441000	6	3	99	1	1	3	3270	2	30	3			6			2	3	3	0	1	292305.37	237669.06	529974.42	374915.1	170114.59
1600	0441511	4	1	1				1	3	3	3		23	2	1	044150006	7	190273.34	499866.79	690140.13	1603	MUARA ENIM	668038.13	1	11	3	0441511	4	5	6	3	3		3291	3	5	5	10	62.74			2003	3	1	1	1	2	275651.27	59090.904	334742.18	324109.52	355397.95
1603	0441511	4	1	1				1	3	3	3		23	2	1	044150006	7	190273.34	499866.79	690140.13	1603	PENUKAL ABAB LEMATANG ILIR	668038.13	1	11	3	0441511	4	5	6	3	3		3291	3	5	5	10	62.74			2003	3	1	1	1	2	275651.27	59090.904	334742.18	324109.52	355397.95
1606	0441511	6	3	4	3	3	3	3	3	1	3		19	2	3	044151106	7	190273.34	499866.79	690140.13	1603	MUARA ENIM	668038.13	1	11	5	0441511		6	7	3	3		3294	3	120	6			3	M	2006	3	3	2	2	2	275651.27	59090.904	334742.18	324109.52	355397.95
1609	0441511	6	3	4	3	3	3	3	3	1	3		19	2	3	044151106	7	190273.34	499866.79	690140.13	1603	PENUKAL ABAB LEMATANG ILIR	668038.13	1	11	5	0441511		6	7	3	3		3294	3	120	6			3	M	2006	3	3	2	2	2	275651.27	59090.904	334742.18	324109.52	355397.95
1614	0441542	5	3	3	3	3	3	3	3	1	3		20	2	3	044150007	8	86721.665	141202.53	227924.19	1603	MUARA ENIM	208585.01	1	11	5	0441511	5	5	7	3	3		3288	3	15	5	3				2006	4	3	2	1	3	275651.27	59090.904	334742.18	324109.52	-106817.99
1617	0441542	5	3	3	3	3	3	3	3	1	3		20	2	3	044150007	8	86721.665	141202.53	227924.19	1603	PENUKAL ABAB LEMATANG ILIR	208585.01	1	11	5	0441511	5	5	7	3	3		3288	3	15	5	3				2006	4	3	2	1	3	275651.27	59090.904	334742.18	324109.52	-106817.99
1620	0441600	7	3	4	3	3	3	3	3	1	3		20	2	3	044160007	5	728785.19	419061.54	1147846.7	1603	MUARA ENIM	1109698.1	1	11	5	0441600		5	6	3	3		3298	3	60	5			3	M	2005	1	1	2	0	3	252672.95	436078.59	688751.54	657739.69	459095.19
1623	0441600	7	3	4	3	3	3	3	3	1	3		20	2	3	044160007	5	728785.19	419061.54	1147846.7	1603	PENUKAL ABAB LEMATANG ILIR	1109698.1	1	11	5	0441600		5	6	3	3		3298	3	60	5			3	M	2005	1	1	2	0	3	252672.95	436078.59	688751.54	657739.69	459095.19
1626	0441900	7	3	2	3	3	3	3	3	3	1		19	1	1	044260003	2	321229.13	305135.21	626364.34	1603	MUARA ENIM	571260.93	1	11	10	0441900	5	5	6	3	1	3	3307	3	30	5	3	21.05			2007	2	2	2	0	3	445112.68	146671.39	591784.08	591784.08	34580.257
1629	0441900	7	3	2	3	3	3	3	3	3	1		19	1	1	044260003	2	321229.13	305135.21	626364.34	1603	PENUKAL ABAB LEMATANG ILIR	571260.93	1	11	10	0441900	5	5	6	3	1	3	3307	3	30	5	3	21.05			2007	2	2	2	0	3	445112.68	146671.39	591784.08	591784.08	34580.257
1632	0442300	5	3	1				1	3	3	3		21	1	3	044230005	4	261675.04	474716.01	736391.05	1603	MUARA ENIM	736390.99	1	11	3	0442300	5	5	4	3	3		3311	3	10	5	9				2004	4	3	3	3	4	181419.46	217703.33	399122.81	399122.81	337268.24
1635	0442300	5	3	1				1	3	3	3		21	1	3	044230005	4	261675.04	474716.01	736391.05	1603	PENUKAL ABAB LEMATANG ILIR	736390.99	1	11	3	0442300	5	5	4	3	3		3311	3	10	5	9				2004	4	3	3	3	4	181419.46	217703.33	399122.81	399122.81	337268.24
1638	0442400	5	3	1				1	3	3	3		21	1	3	044240005	4	447675.59	239011.11	686686.7	1603	MUARA ENIM	462564.14	1	11	3	0442400	5	60	6	3	3		3323	4	15	60			3	C	2007	3	3	2	0	2	86722.488	329914.67	416637.18	416637.14	270049.52
