index,level_0,Scparfundraise,Scparinkind,Scsizeinkind,Pcont,Pcont_physical,Scrapbs,Screcrapbs,Scdistrapbs,Spinviterapbs,Spparentsrapbs,Pmtgrapbs,Prapbs,data_x,parent_input,School_management,bhs_score_,data_y,math_score_,nilai_bhs_indonesia,nilai_matematika,num_student,C1,grade4_student,grade4_do,grade456_student,grade456_do,data_x,dropoutrate_4,dropoutrate,index_id3,Anak_kerja,Jarak_sekolah,Biaya_kesokla,Waktu_tempuhsekolah,Incomertperbulan,Jumlah_anggotart,incomepercap_bulan,Perankomite_baseps_score,School_cont_p_score,School_cont_sp_score,School_cont_sc_score,School_cont_tc_score,School_condi_score,year_schooling_parent_wali,Usia_ortu,data_y,biayasekolah,nss,kabupaten,kecamatan,nama_sekolah,felect,pelect,atrain,alink,agrant,treat
120_baseline,45,0.0,0,2,0.0,0,1,0,1,1,0,0.333333333,0.0,baseline,0.1,0.47619047600000003,27.36111111,baseline,36.25,197,261,24,101033000000.0,27,0,93,0,baseline,0.0,0.0,120,0.0,70.0,,4.0,462500.0,5.666666667,81617.64706,2.222222222,2.055555556,3.333333333,3.333333333,2.0,2.680555556,4.666666667,43.27777778,baseline,0.0,101000000000.0,BREBES,SONGGOM,WANATAWANG 03,0.0,1.0,0.0,0.0,1.0,"Grant, Election"
120_endline,46,0.0,0,2,15000.0,1,0,1,1,1,1,0.333333333,1.6666666669999999,endline,0.3003,0.6785714290000001,30.77777778,endline,23.0,277,207,30,101033000000.0,23,0,73,0,endline,0.0,0.0,120,0.0,133.3333333,,8.333333332999999,594166.6667,4.666666667,127321.4286,3,3.0,2.0,3.0,2.833333333,2.708333333,8,38.66666667,endline,26000.0,101000000000.0,BREBES,SONGGOM,WANATAWANG 03,0.0,1.0,0.0,0.0,1.0,"Grant, Election"
121_baseline,47,0.0,0,2,0.0,0,0,1,1,1,1,0.0,4.0,baseline,0.1,0.7142857140000001,26.0,baseline,39.696969700000004,429,655,55,101033000000.0,64,0,185,0,baseline,0.0,0.0,121,1.0,433.33333330000005,,8.333333332999999,886666.6667,5.0,177333.3333,2.555555556,2.888888889,3.166666667,3.0,3.5,3.138888889,8.25,32.66666667,baseline,25000.0,101000000000.0,BREBES,TANJUNG,KARANGREJA 02,1.0,0.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
121_endline,48,50000.0,0,2,10000.0,0,0,0,0,1,1,0.0,0.28571428600000004,endline,0.1002005,0.295918367,34.13580247,endline,27.71604938,553,449,54,101033000000.0,48,0,168,0,endline,0.0,0.0,121,0.666666667,183.33333330000002,,5.666666667,1105533.3329999999,6.666666667,165829.9999,2.444444444,2.666666667,0.0,3.0,2.0,1.9166666669999999,8.571428571,38.85714286,endline,64666.67,101000000000.0,BREBES,TANJUNG,KARANGREJA 02,1.0,0.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
122_baseline,49,0.0,0,2,0.0,0,0,0,1,1,1,0.333333333,0.666666667,baseline,0.1,0.5,22.96296296,baseline,29.75308642,186,241,27,101033000000.0,28,0,95,0,baseline,0.0,0.0,122,0.333333333,1166.666667,,13.33333333,276388.8887,6.666666667,41458.3333,2.888888889,2.222222222,2.833333333,2.833333333,2.333333333,2.555555555,2.5,41.5,baseline,50000.0,101000000000.0,BREBES,TANJUNG,SDN KEDAWUNG 02,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
122_endline,50,0.0,0,2,10000.0,0,0,0,0,0,0,0.0,0.857142857,endline,0.1002,0.030612245,30.55555556,endline,24.16666667,220,174,24,101033000000.0,27,0,86,2,endline,0.0,0.023255814,122,0.333333333,600.0,,18.33333333,377555.3333,5.0,75511.06666,3,3.0,0.0,2.833333333,3.0,2.208333333,8,46.71428571,endline,10000.0,101000000000.0,BREBES,TANJUNG,SDN KEDAWUNG 02,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
123_baseline,51,0.0,0,2,0.0,0,0,0,1,1,1,0.333333333,1.0,baseline,0.1,0.511904762,30.28985507,baseline,52.31884058,209,361,23,101033000000.0,24,0,64,0,baseline,0.0,0.0,123,0.0,103.33333329999999,,5.0,283333.3333,6.0,47222.222219999996,3,1.611111111,2.666666667,2.333333333,2.333333333,2.236111111,6.5,27.77777778,baseline,0.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
123_endline,52,161000.0,0,2,15000.0,0,0,1,1,0,0,0.0,0.7142857140000001,endline,0.10030161,0.31122449,45.69444444,endline,35.69444444,329,257,24,101033000000.0,24,0,64,0,endline,0.0,0.0,123,0.333333333,166.66666669999998,,8.333333332999999,583333.3333,6.333333333,92105.26316,2.222222222,2.222222222,2.0,2.666666667,2.833333333,2.430555556,6.6,45.0,endline,0.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
124_baseline,53,250000.0,0,2,0.0,0,0,0,1,1,0,0.0,0.333333333,baseline,0.101315789,0.297619048,32.12121212,baseline,40.303030299999996,106,133,11,101033000000.0,12,0,44,1,baseline,0.0,0.022727273,124,0.333333333,130.0,,5.0,700000.0,4.0,175000.0,2.888888889,1.0555555559999998,2.166666667,2.666666667,2.0,1.9722222230000002,4,43.27777778,baseline,0.0,101000000000.0,BREBES,TANJUNG,KEMURANG WETAN4,0.0,0.0,0.0,1.0,1.0,"Grant, BPD Link"
124_endline,54,0.0,0,2,0.0,0,0,0,0,0,0,0.333333333,1.6666666669999999,endline,0.1,0.107142857,39.74358974,endline,31.79487179,155,124,13,101033000000.0,15,0,39,0,endline,0.0,0.0,124,0.0,233.33333330000002,,15.0,2654000.0,3.0,884666.6667,2.777777778,2.333333333,2.0,2.666666667,2.666666667,2.416666667,6.6,36.6,endline,0.0,101000000000.0,BREBES,TANJUNG,KEMURANG WETAN4,0.0,0.0,0.0,1.0,1.0,"Grant, BPD Link"
125_baseline,55,3000000.0,0,2,0.0,0,0,0,1,0,0,0.333333333,1.0,baseline,0.115789474,0.226190476,27.04545455,baseline,36.43939394,357,481,44,101033000000.0,48,3,168,7,baseline,0.0625,0.041666667000000004,125,0.333333333,600.0,,8.333333332999999,366666.6667,5.666666667,64705.88235,3,1.5555555559999998,2.833333333,3.166666667,2.333333333,2.472222222,5.166666667,30.11111111,baseline,12000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
125_endline,56,6500000.0,0,2,0.0,0,0,1,1,1,1,0.666666667,2.333333333,endline,0.100065,0.75,33.7398374,endline,26.01626016,415,320,41,101033000000.0,55,0,139,4,endline,0.0,0.028776977999999998,125,0.0,933.3333332999998,,16.66666667,886110.6667,6.666666667,132916.6,3,2.666666667,2.0,2.0,3.0,2.416666667,5.125,42.66666667,endline,29333.33,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
126_baseline,57,2500000.0,0,2,0.0,0,1,1,1,1,1,0.0,1.333333333,baseline,0.113157895,0.761904762,25.64102564,baseline,40.0,200,312,26,101033000000.0,61,0,145,0,baseline,0.0,0.0,126,0.0,53.33333333,,3.0,1133333.3329999999,4.333333333,261538.4615,2.777777778,2.166666667,2.833333333,2.5,2.5,2.5,6,28.83333333,baseline,0.0,101000000000.0,BREBES,TANJUNG,LUWUNGBATA 02,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
126_endline,58,80000.0,0,2,0.0,0,0,0,1,1,1,0.333333333,2.666666667,endline,0.1000008,0.571428571,38.26666667,endline,29.6,574,444,50,101033000000.0,50,0,142,0,endline,0.0,0.0,126,0.0,66.66666667,,5.0,330555.3333,4.666666667,70833.2857,3,2.833333333,2.0,2.833333333,3.0,2.666666667,8,32.83333333,endline,133333.3,101000000000.0,BREBES,TANJUNG,LUWUNGBATA 02,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
127_baseline,59,1865000.0,0,2,0.0,0,0,0,0,1,1,0.666666667,1.6666666669999999,baseline,0.109815789,0.440476191,20.83333333,baseline,24.88095238,175,209,28,101033000000.0,30,0,98,2,baseline,0.0,0.020408163,127,0.333333333,400.0,,5.666666667,560000.0,7.333333333,76363.63636,2.888888889,1.5555555559999998,2.5,2.833333333,2.833333333,2.430555556,5.25,43.5,baseline,60000.0,101000000000.0,BREBES,TANJUNG,SD LUWUNGGEDE 1,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
127_endline,60,9999999998.0,0,2,0.0,0,0,0,0,1,0,0.333333333,0.666666667,endline,0.2,0.214285714,80.88888889,endline,29.55555556,728,266,30,101033000000.0,26,2,86,2,endline,0.076923077,0.023255814,127,0.333333333,400.0,,9.0,850000.0,7.666666667,110869.5652,2.666666667,2.5,2.0,2.166666667,2.166666667,2.208333334,7.727272727,47.16666667,endline,0.0,101000000000.0,BREBES,TANJUNG,SD LUWUNGGEDE 1,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
128_baseline,61,0.0,0,2,0.0,0,0,0,0,1,1,0.333333333,1.6666666669999999,baseline,0.1,0.39285714299999996,30.3125,baseline,73.54166667,291,706,32,101033000000.0,33,0,111,0,baseline,0.0,0.0,128,0.0,400.0,,6.666666667,343333.3333,7.0,49047.61905,2.555555556,1.277777778,2.833333333,2.666666667,2.166666667,2.236111111,4,14.83333333,baseline,0.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
128_endline,62,0.0,1,3,0.0,0,0,0,1,1,1,0.0,0.0,endline,0.35,0.428571429,58.08080808,endline,28.08080808,575,278,33,101033000000.0,32,0,102,0,endline,0.0,0.0,128,0.0,933.3333332999998,,15.0,338866.6667,6.666666667,50830.0,2.777777778,2.833333333,3.0,2.833333333,2.5,2.791666667,0,44.0,endline,0.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
129_baseline,63,0.0,0,2,0.0,0,0,0,1,1,0,0.333333333,2.666666667,baseline,0.1,0.428571429,24.1025641,baseline,31.28205128,188,244,26,101033000000.0,31,0,99,0,baseline,0.0,0.0,129,0.0,533.3333333,,8.333333332999999,210000.0,4.666666667,45000.0,3,1.5,2.5,2.0,2.0,2.0,5.5,36.66666667,baseline,0.0,101000000000.0,BREBES,TANJUNG,SDN PEJAGAN 02,0.0,0.0,1.0,0.0,1.0,"Grant, Training"
129_endline,64,0.0,0,2,0.0,0,0,0,0,1,1,0.0,0.333333333,endline,0.1,0.297619048,31.60493827,endline,24.07407407,256,195,27,101033000000.0,33,0,100,0,endline,0.0,0.0,129,0.333333333,300.0,,8.333333332999999,341666.6667,4.666666667,73214.28572,2.777777778,2.5,2.0,2.666666667,2.0,2.291666667,5.285714286,56.33333333,endline,60000.0,101000000000.0,BREBES,TANJUNG,SDN PEJAGAN 02,0.0,0.0,1.0,0.0,1.0,"Grant, Training"
12_baseline,65,0.0,0,2,0.0,0,1,0,0,0,0,0.0,1.6666666669999999,baseline,0.1,0.202380952,26.85185185,baseline,43.7037037,145,236,18,101033000000.0,19,0,51,0,baseline,0.0,0.0,12,0.0,83.33333333,,3.666666667,267777.7778,3.666666667,73030.30303,2.222222222,2.277777778,2.333333333,2.333333333,2.666666667,2.402777778,6,23.33333333,baseline,24000.0,101000000000.0,BREBES,BANTARKAWUNG,SDN CIBENTANG 02,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link"
12_endline,66,0.0,1,2,0.0,0,0,1,0,1,0,0.0,1.333333333,endline,0.3,0.333333333,56.47058824,endline,22.35294118,288,114,17,101033000000.0,30,0,59,0,endline,0.0,0.0,12,0.0,85.0,,3.666666667,468666.3333,4.666666667,100428.5,2.444444444,2.444444444,2.0,2.666666667,2.5,2.402777778,5.714285714,32.83333333,endline,35666.67,101000000000.0,BREBES,BANTARKAWUNG,SDN CIBENTANG 02,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link"
130_baseline,67,0.0,0,2,0.0,0,1,1,1,1,1,0.0,0.0,baseline,0.1,0.7142857140000001,33.66666667,baseline,51.46666667,505,772,50,101033000000.0,52,0,145,0,baseline,0.0,0.0,130,0.333333333,216.66666669999998,,8.333333332999999,388888.8887,5.0,77777.77773,2.666666667,2.9444444439999997,2.5,3.0,2.833333333,2.8194444439999997,5,36.33333333,baseline,17000.0,101000000000.0,BREBES,TANJUNG,SDPENGARADAN 03,0.0,0.0,0.0,0.0,1.0,Grant
130_endline,68,0.0,0,2,0.0,0,1,0,1,1,1,0.0,0.0,endline,0.1,0.571428571,36.41509434,endline,25.22012579,579,401,53,101033000000.0,50,1,146,1,endline,0.02,0.006849315,130,0.0,266.6666667,,10.0,458333.3333,5.0,91666.66666,2.777777778,2.888888889,2.0,3.0,2.5,2.597222222,6,35.5,endline,0.0,101000000000.0,BREBES,TANJUNG,SDPENGARADAN 03,0.0,0.0,0.0,0.0,1.0,Grant
131_baseline,69,1350000.0,1,3,1500.0,1,0,0,0,0,0,0.333333333,2.666666667,baseline,0.55727193,0.14285714300000002,21.72413793,baseline,34.94252874,189,304,29,101033000000.0,33,2,141,2,baseline,0.060606060999999996,0.014184397,131,0.333333333,600.0,,13.33333333,533333.3333,10.33333333,51612.90323,2.333333333,2.833333333,2.666666667,2.333333333,2.5,2.583333333,5,47.5,baseline,43333.33333,101000000000.0,BREBES,TANJUNG,SD SIDAKATON 02,1.0,0.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
131_endline,70,0.0,0,2,0.0,0,0,1,1,0,0,0.0,2.666666667,endline,0.1,0.380952381,30.0,endline,23.71794872,234,185,26,101033000000.0,31,3,74,5,endline,0.09677419400000001,0.067567568,131,0.333333333,333.3333333,,10.0,734249.6667,7.666666667,95771.69565,2.777777778,2.9444444439999997,2.0,2.666666667,2.666666667,2.569444445,6,49.5,endline,85000.0,101000000000.0,BREBES,TANJUNG,SD SIDAKATON 02,1.0,0.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
132_baseline,71,7500000.0,0,2,0.0,0,0,0,1,1,1,0.0,0.333333333,baseline,0.13947368400000001,0.44047619,22.24806202,baseline,32.86821705,287,424,43,101033000000.0,45,0,121,0,baseline,0.0,0.0,132,0.0,600.0,,11.66666667,222222.2222,6.0,37037.03703,2,0.5555555560000001,2.166666667,2.5,2.5,1.9305555559999998,6,36.16666667,baseline,0.0,101000000000.0,BREBES,TANJUNG,SDN TEGONGAN 02,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
132_endline,72,0.0,1,2,60000.0,0,0,0,0,0,1,0.0,1.142857143,endline,0.3012,0.18367346899999998,31.97916667,endline,25.83333333,307,248,32,101033000000.0,37,0,119,0,endline,0.0,0.0,132,0.0,533.3333333,,10.0,560777.6667,7.333333333,76469.68183,2.444444444,1.7777777780000001,2.0,3.0,1.8333333330000001,2.152777778,4.916666667,41.0,endline,30000.0,101000000000.0,BREBES,TANJUNG,SDN TEGONGAN 02,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
133_baseline,73,10000.0,0,2,0.0,0,0,0,1,0,1,0.333333333,1.333333333,baseline,0.10005263199999999,0.380952381,31.05263158,baseline,47.19298246,354,538,38,101033000000.0,42,0,135,0,baseline,0.0,0.0,133,0.333333333,1933.3333329999998,,15.0,316666.6667,4.333333333,73076.92308,2.777777778,2.333333333,2.5,3.0,2.833333333,2.666666667,6,34.66666667,baseline,0.0,101000000000.0,PEMALANG,AMPELGADING,SDN 03 AMPELGADING,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link"
133_endline,74,0.0,0,2,0.0,0,0,0,1,1,1,0.0,0.333333333,endline,0.1,0.44047619,34.75,endline,27.5,417,330,40,101033000000.0,39,0,127,0,endline,0.0,0.0,133,0.0,216.66666669999998,,8.333333332999999,805555.3333,5.0,161111.0667,3,1.6666666669999999,3.0,2.5,2.5,2.416666667,5,37.75,endline,22666.67,101000000000.0,PEMALANG,AMPELGADING,SDN 03 AMPELGADING,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link"
134_baseline,75,0.0,0,2,0.0,0,1,0,1,1,1,0.333333333,3.666666667,baseline,0.1,0.75,24.0,baseline,38.88888889,108,175,15,101091000000.0,15,0,59,0,baseline,0.0,0.0,134,0.333333333,133.3333333,,5.0,1360000.0,4.333333333,313846.1538,2,2.833333333,2.666666667,2.666666667,2.333333333,2.625,7.833333333,42.16666667,baseline,0.0,101000000000.0,PEMALANG,AMPELGADING,SDN 02 BLIMBING,0.0,0.0,0.0,0.0,0.0,"Grant, Election"
134_endline,76,10000.0,0,2,0.0,0,0,1,1,0,1,0.666666667,0.666666667,endline,0.10000010000000001,0.5476190479999999,40.44444444,endline,30.22222222,182,136,15,101091000000.0,18,0,56,0,endline,0.0,0.0,134,0.0,85.0,,3.333333333,2333333.333,4.0,583333.3333,3,2.722222222,2.0,2.666666667,2.833333333,2.555555556,9.333333333,44.66666667,endline,2000.0,101000000000.0,PEMALANG,AMPELGADING,SDN 02 BLIMBING,0.0,0.0,0.0,0.0,0.0,"Grant, Election"
135_baseline,77,0.0,0,2,0.0,0,0,0,0,0,1,0.0,0.0,baseline,0.1,0.14285714300000002,36.0,baseline,46.83333333,216,281,20,101033000000.0,21,0,56,0,baseline,0.0,0.0,135,0.0,133.3333333,,11.66666667,350000.0,4.666666667,75000.0,3,2.444444444,2.666666667,3.0,2.833333333,2.736111111,6,46.33333333,baseline,0.0,101000000000.0,PEMALANG,AMPELGADING,SDN 01 CIBIYUK,1.0,0.0,1.0,0.0,1.0,"Grant, Election, Training"
135_endline,78,0.0,0,2,0.0,0,0,0,0,1,0,0.333333333,0.333333333,endline,0.1,0.202380952,41.06060606,endline,29.696969699999997,271,196,22,101033000000.0,29,0,68,0,endline,0.0,0.0,135,0.0,410.0,,5.0,524444.3333,5.0,104888.8667,2.888888889,2.833333333,2.0,2.333333333,2.5,2.416666667,5.125,48.83333333,endline,146333.3,101000000000.0,PEMALANG,AMPELGADING,SDN 01 CIBIYUK,1.0,0.0,1.0,0.0,1.0,"Grant, Election, Training"
136_baseline,79,4000000.0,0,2,0.0,0,0,0,0,1,0,0.0,0.0,baseline,0.121052632,0.14285714300000002,29.33333333,baseline,39.23809524,308,412,35,101033000000.0,35,0,97,0,baseline,0.0,0.0,136,0.0,433.33333330000005,,8.333333332999999,1145833.3329999999,4.666666667,245535.7143,2.555555556,2.722222222,3.0,2.833333333,2.666666667,2.8055555560000003,6.75,42.66666667,baseline,220000.0,101000000000.0,PEMALANG,AMPELGADING,SDN 02 KEBAGUSAN,1.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Election"
136_endline,80,3850000.0,0,2,35000.0,0,0,0,0,1,0,0.333333333,1.6666666669999999,endline,0.1007385,0.25,58.66666667,endline,29.23809524,616,307,35,101033000000.0,26,0,94,0,endline,0.0,0.0,136,0.333333333,233.33333330000002,,7.333333333,1055555.6670000001,4.0,263888.9168,3,2.444444444,2.0,2.0,2.833333333,2.319444444,8,46.0,endline,135666.7,101000000000.0,PEMALANG,AMPELGADING,SDN 02 KEBAGUSAN,1.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Election"
137_baseline,81,0.0,0,2,0.0,0,0,0,0,0,1,0.0,3.666666667,baseline,0.1,0.27380952399999997,40.0,baseline,52.74509804,204,269,17,101033000000.0,16,0,49,0,baseline,0.0,0.0,137,0.0,400.0,,13.66666667,633333.3333,5.0,126666.6667,2,1.8333333330000001,1.6666666669999999,2.666666667,2.0,2.041666667,5.333333333,33.0,baseline,0.0,101000000000.0,PEMALANG,AMPELGADING,SDN 02 SIDOKARE,0.0,0.0,0.0,0.0,1.0,Grant
137_endline,82,2500.0,0,2,10000.0,0,0,0,0,1,0,1.0,0.571428571,endline,0.100200025,0.30612244899999996,47.25490196,endline,28.62745098,241,146,17,101033000000.0,17,0,45,0,endline,0.0,0.0,137,0.0,3335.0,,15.66666667,1538888.667,5.333333333,288541.6251,2.777777778,2.444444444,2.0,2.6,2.0,2.261111111,7.222222222,35.71428571,endline,41000.0,101000000000.0,PEMALANG,AMPELGADING,SDN 02 SIDOKARE,0.0,0.0,0.0,0.0,1.0,Grant
138_baseline,83,0.0,0,2,0.0,0,0,0,1,1,1,0.0,0.666666667,baseline,0.1,0.452380952,36.84210526,baseline,55.61403509,210,317,19,101033000000.0,20,0,60,0,baseline,0.0,0.0,138,0.0,466.66666669999995,,13.33333333,940000.0,4.0,235000.0,2.555555556,2.055555556,2.5,3.0,2.5,2.513888889,7,33.27777778,baseline,0.0,101000000000.0,PEMALANG,AMPELGADING,SDN JATIREJO,1.0,0.0,0.0,0.0,1.0,"Grant, Election"
138_endline,84,3000.0,0,2,0.0,0,0,1,1,1,0,0.666666667,1.142857143,endline,0.10000003,0.56462585,40.52631579,endline,35.61403509,231,203,19,101033000000.0,27,0,69,0,endline,0.0,0.0,138,0.0,166.66666669999998,,6.666666667,1225000.0,5.666666667,216176.4706,2.555555556,2.333333333,2.0,2.666666667,3.0,2.5,8.6,40.14285714,endline,39833.33,101000000000.0,PEMALANG,AMPELGADING,SDN JATIREJO,1.0,0.0,0.0,0.0,1.0,"Grant, Election"
139_baseline,85,0.0,0,2,0.0,0,0,0,1,1,1,0.0,2.666666667,baseline,0.1,0.523809524,28.62745098,baseline,48.03921569,146,245,17,101033000000.0,17,0,52,0,baseline,0.0,0.0,139,0.0,51.66666667,,8.666666667000001,308333.3333,5.333333333,57812.5,2.666666667,2.444444444,2.5,2.5,2.5,2.486111111,5.5,35.66666667,baseline,14750.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
139_endline,86,0.0,0,2,0.0,0,0,0,0,0,0,0.333333333,2.333333333,endline,0.1,0.130952381,39.16666667,endline,25.0,188,120,16,101033000000.0,16,0,46,1,endline,0.0,0.02173913,139,0.0,66.66666667,,10.66666667,536666.6667,5.666666667,94705.88235,2,2.833333333,2.0,2.333333333,2.5,2.416666667,6.6,40.83333333,endline,15166.67,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
13_baseline,87,0.0,0,2,0.0,0,0,0,1,0,0,0.0,1.0,baseline,0.1,0.17857142899999998,33.80952381,baseline,47.80952381,355,502,35,101033000000.0,35,0,109,0,baseline,0.0,0.0,13,0.333333333,200.0,,4.0,366666.6667,6.0,61111.111110000005,1.555555556,3.0,2.833333333,2.833333333,3.0,2.916666667,6,36.5,baseline,300000.0,101000000000.0,BREBES,BANTARKAWUNG,PANGEBATAN 05,0.0,0.0,1.0,0.0,1.0,"Grant, Training"
13_endline,88,0.0,0,2,0.0,0,0,1,0,1,1,0.666666667,3.0,endline,0.1,0.6309523810000001,41.76470588,endline,23.7254902,426,242,34,101033000000.0,35,0,104,0,endline,0.0,0.0,13,0.0,233.33333330000002,,8.333333332999999,643333.3333,5.333333333,120625.0,2.666666667,2.9444444439999997,2.0,3.0,2.833333333,2.6944444439999997,7.5,40.16666667,endline,13166.67,101000000000.0,BREBES,BANTARKAWUNG,PANGEBATAN 05,0.0,0.0,1.0,0.0,1.0,"Grant, Training"
140_baseline,89,0.0,0,2,0.0,0,0,0,1,1,0,0.0,0.666666667,baseline,0.1,0.30952381,38.83333333,baseline,55.16666667,466,662,40,101033000000.0,50,0,139,0,baseline,0.0,0.0,140,0.0,400.0,,6.666666667,1233333.3329999999,5.0,246666.6667,2.666666667,2.0,2.666666667,2.833333333,3.0,2.625,7.5,38.5,baseline,138000.0,101000000000.0,PEMALANG,AMPELGADING,SDN 01 KR TENGAH,1.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Election"
140_endline,90,20000.0,0,2,0.0,0,1,1,1,1,0,0.0,0.857142857,endline,0.1000002,0.602040816,54.56790123,endline,25.18518519,884,408,54,101033000000.0,49,1,141,1,endline,0.020408163,0.007092199,140,0.0,233.33333330000002,,6.0,866666.6667,5.333333333,162500.0,2.888888889,2.166666667,2.0,2.166666667,2.666666667,2.25,7.875,37.28571429,endline,55000.0,101000000000.0,PEMALANG,AMPELGADING,SDN 01 KR TENGAH,1.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Election"
141_baseline,91,20000.0,0,2,0.0,0,0,0,1,1,1,0.333333333,1.6666666669999999,baseline,0.10010526300000001,0.535714286,27.22222222,baseline,44.81481481,294,484,36,101033000000.0,37,0,101,0,baseline,0.0,0.0,141,0.0,566.6666667000001,,13.33333333,1057777.777,5.333333333,198333.3331,2.777777778,1.9444444440000002,2.5,2.833333333,2.833333333,2.527777778,6,37.66666667,baseline,0.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
141_endline,92,30000.0,0,2,0.0,0,0,0,1,1,0,0.666666667,1.333333333,endline,0.1000003,0.428571429,58.37837838,endline,33.51351351,648,372,37,101033000000.0,26,0,88,0,endline,0.0,0.0,141,0.0,216.66666669999998,,7.666666667,741666.6667,4.666666667,158928.5714,3,2.222222222,2.0,2.666666667,2.5,2.347222222,5.571428571,38.83333333,endline,112666.7,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
142_baseline,93,0.0,0,2,0.0,0,1,0,1,0,1,0.0,1.333333333,baseline,0.1,0.47619047600000003,19.27536232,baseline,22.60869565,266,312,46,101033000000.0,46,0,113,0,baseline,0.0,0.0,142,0.333333333,436.66666669999995,,7.666666667,2250555.5530000003,4.666666667,482261.9043,3,3.0555555560000003,3.166666667,2.166666667,2.333333333,2.680555556,6.75,41.5,baseline,25000.0,101000000000.0,PEMALANG,AMPELGADING,SDN 02 LOSARI,0.0,0.0,0.0,1.0,1.0,"Grant, BPD Link"
142_endline,94,13680000.0,0,2,0.0,0,0,0,1,0,1,1.0,3.333333333,endline,0.10013680000000001,0.5476190479999999,49.696969700000004,endline,29.77272727,656,393,44,101033000000.0,39,0,112,0,endline,0.0,0.0,142,0.0,218.33333330000002,,7.333333333,2133333.333,5.333333333,400000.0,3,2.833333333,0.0,2.666666667,2.333333333,1.9583333330000001,9,43.5,endline,44000.0,101000000000.0,PEMALANG,AMPELGADING,SDN 02 LOSARI,0.0,0.0,0.0,1.0,1.0,"Grant, BPD Link"
143_baseline,95,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,baseline,0.1,0.0,26.9047619,baseline,25.0,113,105,14,101033000000.0,15,0,58,0,baseline,0.0,0.0,143,0.0,233.33333330000002,,8.333333332999999,583333.3333,3.0,194444.4444,2.333333333,2.166666667,2.333333333,2.333333333,2.166666667,2.25,6.333333333,30.22222222,baseline,13000.0,101000000000.0,PEMALANG,AMPELGADING,SDN 02 SOKAWATI,0.0,0.0,0.0,0.0,1.0,Grant
143_endline,96,0.0,0,2,0.0,0,0,0,1,1,1,0.0,2.0,endline,0.1,0.5,34.22222222,endline,27.55555556,154,124,15,101033000000.0,17,0,56,0,endline,0.0,0.0,143,0.0,116.66666670000001,,6.666666667,433333.3333,2.666666667,162500.0,2.555555556,2.666666667,2.0,2.666666667,2.666666667,2.5,6.5,38.0,endline,41333.33,101000000000.0,PEMALANG,AMPELGADING,SDN 02 SOKAWATI,0.0,0.0,0.0,0.0,1.0,Grant
144_baseline,97,0.0,0,2,0.0,0,0,0,1,0,0,0.333333333,1.0,baseline,0.1,0.226190476,32.25225225,baseline,47.02702703,358,522,37,101033000000.0,37,0,97,0,baseline,0.0,0.0,144,0.0,133.3333333,,10.0,783333.3333,4.333333333,180769.2308,2.666666667,2.111111111,3.0,2.833333333,2.333333333,2.569444444,6,41.33333333,baseline,45000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
144_endline,98,900000.0,0,2,0.0,0,0,1,1,1,1,0.333333333,1.0,endline,0.100009,0.654761905,45.25252525,endline,26.06060606,448,258,33,101033000000.0,33,0,96,0,endline,0.0,0.0,144,0.0,383.3333333,,2.0,1352222.0,4.0,338055.5,2.777777778,2.777777778,2.0,3.0,3.333333333,2.777777778,9.2,40.83333333,endline,60000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
